# Constructed from biom file
#OTU ID	IE2	HL2	IA3	IA7	HL5	27-BI	68-BI	49-BI	139-I	HA2	HA8	HE5	IA2	IA5	IA9	IE5	IE7	IL8	IL1	HE2	IL3	HE8	IL6	HE4	HE7	IE3	2-BI	HA1	HA5	HL4	IE9	IL2	HE1	IA8	IA4	IL4	HL1	HL7	HA7	IE8	7A	taxonomy
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 15	0.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	615.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 17	0.0	177.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 18	0.0	0.0	52.0	14.0	0.0	0.0	24.0	0.0	0.0	805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	767.0	0.0	10759.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 7	13.0	647.0	0.0	37.0	0.0	0.0	591.0	0.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	237.0	0.0	0.0	0.0	0.0	0.0	842.0	171.0	0.0	0.0	222.0	0.0	0.0	0.0	60.0	13119.0	0.0	266.0	0.0	0.0	0.0	0.0	0.0	0.0	1214.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 8	24.0	0.0	284.0	71.0	0.0	0.0	110.0	0.0	0.0	409.0	122.0	0.0	103.0	63.0	588.0	0.0	0.0	0.0	0.0	132.0	398.0	0.0	322.0	0.0	0.0	441.0	251.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	62.0	0.0	393.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodopseudomonas	0.0	841.0	35.0	0.0	184.0	0.0	0.0	0.0	0.0	803.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1769.0	376.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	1021.0	171.0	672.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Phaeobacter	0.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	408.0	0.0	0.0	207.0	0.0	0.0	0.0	591.0	0.0	0.0	0.0	0.0	398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Phaeobacter sp. DCSW07	50.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	96.0	61.0	0.0	0.0	0.0	0.0	409.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio	16.0	317.0	139.0	10.0	415.0	399.0	38.0	1351.0	0.0	1611.0	132.0	891.0	0.0	0.0	90.0	182.0	0.0	191.0	0.0	425.0	0.0	596.0	160.0	349.0	944.0	0.0	0.0	12249.0	0.0	75.0	248.0	0.0	0.0	0.0	0.0	0.0	468.0	1247.0	605.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Aeromonadales;D_4__Aeromonadaceae;D_5__Aeromonas	3461.0	3711.0	741.0	1212.0	5894.0	0.0	0.0	0.0	0.0	2893.0	135.0	2107.0	1209.0	496.0	665.0	5858.0	5407.0	4488.0	1730.0	278.0	2068.0	3986.0	1946.0	6897.0	3121.0	6204.0	0.0	2933.0	379.0	596.0	2383.0	6009.0	1236.0	139.0	2039.0	852.0	113.0	5784.0	126.0	256.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Bowmanella	51.0	0.0	32.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	76.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae;D_5__Pseudoalteromonas	26451.0	166729.0	16087.0	6967.0	9770.0	16106.0	65775.0	20179.0	67587.0	22476.0	6585.0	146012.0	18116.0	97198.0	5271.0	257271.0	15620.0	37393.0	14426.0	12714.0	29392.0	8279.0	21943.0	53547.0	16448.0	29782.0	26406.0	21592.0	202681.0	9686.0	8327.0	244952.0	13373.0	5954.0	23718.0	15952.0	4673.0	42448.0	3777.0	12211.0	40200.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella	3071.0	6335.0	1732.0	606.0	13461.0	276.0	15.0	0.0	0.0	1560.0	532.0	5742.0	2154.0	479.0	206.0	8868.0	11856.0	1328.0	1674.0	1474.0	7699.0	8544.0	7612.0	15866.0	11869.0	2049.0	37.0	3547.0	1480.0	842.0	366.0	6660.0	520.0	145.0	6288.0	6533.0	239.0	17268.0	676.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Enterobacter	1734.0	2292.0	2172.0	1192.0	719.0	0.0	0.0	0.0	0.0	1636.0	1440.0	1814.0	1912.0	982.0	521.0	3077.0	1630.0	4198.0	2682.0	1246.0	823.0	1636.0	1718.0	1669.0	2248.0	5947.0	0.0	0.0	741.0	4307.0	9665.0	3745.0	1792.0	1045.0	783.0	275.0	862.0	3060.0	375.0	790.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Marinomonadaceae;D_5__Marinomonas	28.0	0.0	40.0	10.0	98.0	0.0	0.0	0.0	391.0	0.0	0.0	0.0	32.0	0.0	0.0	179.0	67.0	1160.0	93.0	0.0	365.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	1201.0	5120.0	1110.0	1808.0	1834.0	283.0	75.0	0.0	0.0	20435.0	5544.0	25271.0	773.0	923.0	2336.0	1413.0	1353.0	6905.0	1488.0	3145.0	2017.0	2911.0	4194.0	26767.0	12562.0	1588.0	232.0	104566.0	23122.0	2658.0	1265.0	3731.0	1713.0	1815.0	0.0	3713.0	19400.0	18440.0	5398.0	1203.0	447.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio	1071476.0	912569.0	3828477.0	635830.0	1115769.0	153926.0	486234.0	1790032.0	3048776.0	2312252.0	1580866.0	927458.0	3164973.0	440282.0	230763.0	1615372.0	2057093.0	1962925.0	3854971.0	1644922.0	636219.0	1735319.0	1068444.0	2171392.0	1681193.0	2359073.0	2035036.0	156840.0	641059.0	2738425.0	3430584.0	1518115.0	1471141.0	1242850.0	312113.0	110610.0	1279521.0	1239807.0	1279724.0	3947366.0	3707572.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Enterococcaceae;D_5__Enterococcus	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	266.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 11	0.0	639.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 12	30.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Lactococcus	23.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	384.0	0.0	0.0	0.0	0.0	0.0	0.0	346.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	369.0	91.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Rhodobacter	20.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhodobiaceae;D_5__Afifella	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Ectothiorhodospiraceae;D_5__Ectothiorhodospira	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
