Eigvals	29
1.465323384744729	0.8527641055958913	0.5289158292749645	0.3726434742882614	0.2920304974048616	0.26659663663995586	0.23382940419137271	0.2136766232690958	0.20473136436986186	0.1765855656969916	0.16589239874625403	0.1272132843277059	0.12518573313018178	0.1204223972441413	0.10969098855599144	0.10303820166204417	0.0927266943007781	0.08351567460860451	0.07615224719739665	0.0645284265469945	0.057549999833936334	0.055977823017955376	0.04523643440922554	0.034405210999178516	0.02416399626114768	0.022244216520838904	0.018478903132364576	0.013805594043552985	0.0

Proportion explained	29
0.246383602315161	0.14338615929369364	0.08893339770250003	0.0626573236530812	0.049102830600790966	0.04482630959438433	0.03931673481203239	0.0359281894492872	0.034424108415584895	0.029691594528715393	0.027893615310674646	0.021390000037748148	0.02104908186697082	0.020248161150862694	0.01844375185935112	0.017325133527431594	0.015591327628052855	0.014042560825870845	0.012804453395219524	0.010849991442092123	0.009676619113529204	0.009412268874236974	0.00760618153076164	0.005784989110692138	0.004063002411026706	0.0037402052367010255	0.003107094835163671	0.002321311478383236	0.0

Species	0	0

Site	29	29
P210	0.22694696496083247	-0.004066070197338505	0.044872951842992545	-0.052163298020913386	0.1956810558717006	-0.2590631279181861	0.12162903063840341	-0.023575077429095422	-0.09906566912934518	0.055699193535567716	0.05059308865644758	0.007854341084865971	-0.06672966427258861	-0.02455275978220493	-0.05951348386799571	-0.002407797309744979	-0.03924702259726601	0.007099306918226305	0.05220405532072887	0.04517248375733566	-0.04162215147771919	-0.05688095901642236	-0.01056750508688697	-0.04735157438440897	0.010382988233076483	0.00418665613098579	0.035376925890959254	-0.006465088005523768	-0.0
P212	0.2705344428566484	0.16223398005858428	0.06262920305780283	0.13082657901674422	0.04115144210034232	-0.15167996980946089	-0.0012184646467785477	-0.027838929958171853	-0.0635875209547864	0.14673410950738433	-0.002398824533747166	0.062401981557234934	0.0854859157965354	-0.015221725680474384	-0.014584870407680502	-0.01835644490514069	0.06519075320776278	-0.029528984862738295	0.01477540158578706	-0.08876023476218879	0.004666304854573283	0.027572150451204584	-0.024511431818721497	0.05717817378525333	0.005108170204221067	-0.02414743898996204	-0.053757922492905556	-0.01210661396134961	-0.0
1IS	0.4023219690935561	0.06455239658826237	-0.12261217939016575	0.04228113201237029	-0.12140026768892437	0.07284824481310835	-0.015176517183476257	-0.050229131152856814	0.06419045019262591	0.02249771924584099	0.014092761644683255	0.04609931039583611	-0.043568756375147004	0.07234374704079911	0.05600410683904283	-0.06475493380949966	-0.1306418406670903	0.022275039073503707	0.004993220189116849	-0.0038675868651862344	-0.0338307497154924	-0.041472047453467005	-0.09765942009696932	-0.008496453893355967	-0.047331761948832075	-0.009380743507922704	-0.010678742792354137	0.01052862356055873	-0.0
IE9	0.00011510564716795952	-0.35454527748110826	0.08421947507819379	-0.15831998162194896	-0.11523471975572108	0.16298044067834058	-0.04601999427380024	0.04449251231739461	-0.051372954877282294	0.08153741295646073	0.010017234384050411	0.1634595137036279	-0.01722918510455934	-0.020200187228658996	-0.05252532669881752	0.015628254294817505	0.10386896276584168	0.02545839966976433	0.07512962587333276	0.003386426511801077	-0.0034470975644654393	-0.020983147363306618	-0.02518297003987922	-0.00726230224252059	-0.007691911918490671	-0.012661371851551409	0.020325959066721737	-0.018763667991694526	-0.0
P2-14	0.30325863105243683	0.16230482862535248	0.11138957672997954	-0.018367200124938393	-0.08532918719643023	-0.03432039516247575	0.015008417401036447	0.023818646283264213	-0.0188299723299713	-0.04325121517704942	-0.0262868668276399	0.010086207684164532	0.03860389001913497	0.05955515379166518	-0.06401651322069109	-0.06607838591061205	0.04272997105121854	-0.011051823354711382	0.020577762760209756	0.09143867229765083	0.05776063996569861	0.04091358326712749	0.04094615718951633	0.00481651577261593	-0.05421315678748756	0.07728082304896956	-0.008720905115562599	-0.0004545957997501771	-0.0
P2-11	0.36451341714762747	-0.04969237716692661	0.10841287680278319	0.0021291785823235486	0.031171747915227085	0.04122170703706204	-0.08300999449776143	-0.026526960583572273	-0.008186684216856928	0.06983888552580023	0.0024495228480289214	-0.11893336550837054	0.017400956762870307	-0.0721074045489003	0.08738053142309081	0.0878549772144568	0.09548194362454195	0.08149637448059678	-0.08685098382156595	0.00029228106106465185	-0.046451206052847534	-0.02850239894169976	0.025578523161696412	-0.038083913573365456	-0.04279809907581606	0.0015767662361653755	-0.003755096405601188	0.01474973341566576	-0.0
IE3	-0.1063989036745244	0.1542487520446304	-0.058457307016664524	-0.15781915452097378	0.0070189604927615185	0.05262190423612466	-0.07834338880392157	-0.009043341426508648	0.001590192682922722	0.15545613912697204	-0.036291259008619986	0.023034115085206818	-0.10457497307283196	0.06394845335922875	0.012629047817384012	0.031030819382883202	-0.03561587605316598	-0.07351637716225042	0.005941472191047113	-0.047385257408469786	-0.0906048836395351	0.0473900782036589	0.060269257934833426	0.010713750322609723	0.01939941086753916	0.04444849618303566	0.003014916474882096	0.027145446431249658	-0.0
IE2	-0.1937956045043434	0.14874364553762243	-0.011482968769209316	-0.06686051810243274	0.10001912612423718	0.05824267566433036	-0.07069209522279227	0.14560211877931145	-0.0796853789521436	-0.007681885880966518	-0.05265079580469714	-0.04350108461421856	0.08782240641079027	0.036860022773338275	-0.0006635217679241147	-0.008179568381002356	0.0189041379515549	0.009504745603452967	0.03967926329924893	-0.019019030069736997	0.047923229359550845	-0.019550324334111444	-0.07853484522269018	-0.07468225539369568	0.03726705814755953	0.019045319904168464	-0.024742927822299695	0.03972906860436948	-0.0
IE5	-0.22608229841526403	0.12862005183147443	-0.04883244667046689	-0.07049143751514911	0.04879939684890827	0.030716078327679742	-0.10739713740356897	-0.08950559642398427	-0.12277728672421952	0.007469549708751868	0.05722978258170066	-0.004259164901639689	0.05172992724500065	0.0327289887149174	-0.018185512746551256	-0.05129132154158535	-0.07123145564512892	0.05586725306661726	-0.03509130865658939	-0.1046717713075097	0.06973013078652139	-0.004837248455726411	0.048230092778119044	-0.023227769393499288	-0.03561336387148733	-0.005333128021956268	0.03669163079741805	-0.03436658607309478	-0.0
IE7	-0.2379307262227945	-0.04844066864770463	0.01626645741046105	0.03999665962409537	-0.02745038257995124	0.031032512074290777	0.04076742339010708	0.10947078050954116	-0.08906619273639173	-0.007286279608080488	0.1544492430979849	-0.03348789262213479	0.05321046269542797	-0.08050424302088227	0.11710710866008546	-0.0056919159991906535	-0.07360528213856674	0.05897989465725126	0.1119987685848297	0.026934870249087858	-0.02763665866553604	-0.009484617564999643	0.0393377964682966	0.0580185422940133	-0.006827406167908441	0.014447257701451185	-0.016891353626201394	0.00969027667123254	-0.0
