Eigvals	29
1.4338588723807544	0.9360677208535501	0.5698402070312695	0.24378835784115677	0.19582403490010658	0.1448939847520148	0.1047504960623584	0.08444647157618797	0.07084220372758344	0.04501211026676589	0.028550546249599122	0.023374247596993133	0.020917714911038898	0.016224378669696057	0.009392269526749902	0.005225869097101186	0.0037421061838277705	0.00257186960649481	0.0005742701279112177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	29
0.3639330181002905	0.2375868067342338	0.1446332483443423	0.06187682383241266	0.04970282181219285	0.036776077612034025	0.026587110428921992	0.02143367095648275	0.017980721469922217	0.011424690013772276	0.007246519629771062	0.005932704143799635	0.005309202506586948	0.004117969494627172	0.002383886630352979	0.0013263971436374689	0.0009497977965369532	0.0006527757271522573	0.00014575762293018158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	29	29
P210	0.28718383759691857	-0.034131380204361815	0.0634068672753555	-0.006468283547083738	0.020622842234428663	-0.026361823909797036	0.05175919590836303	-0.06077155239119037	0.035511271180145396	0.07358615825307198	-0.04900400439906931	-0.021824603648749046	-0.053698002953081955	0.016062994986575208	0.0013098717066080125	0.00566072560842583	0.00722056110131193	0.0008902496918719689	0.0008862882676771818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P212	-0.18498206059830025	-0.18129777557612506	-0.14588379805445642	-0.0019734691479916695	0.12258617752994935	-0.03716801537682505	-0.06258889505347547	0.09038545481593152	0.11201295544292848	-0.07486323354000934	0.06295965738957772	0.002099415661329294	-0.03319783936604058	0.0117533596170443	0.01053690093724847	-0.005488171662878419	0.004280480370513681	-0.0008554582029963658	0.002530489049554592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1IS	-0.24600936341481638	-0.172910589544444	-0.09225790006512065	-0.1316246342316637	0.10761524535841667	-0.10529299131238791	0.0973662013426523	-0.11516886926720811	0.015027949018923356	-0.03495339871729208	-0.004808100607968948	-0.007049392492598578	0.017560110194224845	-0.06448217665813644	0.0014636702645318088	0.01310146852068805	-0.006239750678221554	-0.008569613378474268	-0.0005734240852046147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IE9	0.3438177424457107	0.035212827238789164	0.09176051623339594	0.00252233051718528	-0.04013079425300677	0.026409108450519875	0.019394821945061997	-0.03817491077627327	0.009249823123417098	-0.06048464545890115	-0.024134909980764632	0.028551723295217782	0.007974583183951852	0.013811997002530024	0.0029778364501335188	-0.003224717224182475	0.003105819631172654	0.0027691137143407993	0.0025783499792358354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P2-14	-0.08428674313710065	-0.26273129369593917	-0.19689225994003	-0.012277509845496297	-0.12651918740515375	-0.06606303148681729	0.014262965678508635	0.1209399831273873	-0.07535730452462712	0.03886554592051582	-0.02817059402898702	0.00010924199395803032	0.015602000807339967	-0.005333884322635786	-0.013631802868665895	0.006688903850606762	0.002429078334088899	-0.004522573886016767	-0.0021424548706010112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P2-11	0.01767546244487753	-0.3438096738584619	0.3445476167371233	0.022230691494461836	0.06677861824211871	-0.08672555280823017	-0.005233453927908209	-0.035444760880536434	0.00561113621332653	0.07834362697686387	0.0410220903050458	-0.014845269434184691	-0.006769425772899337	0.011235016806246653	-0.011058796660412937	-0.008622680804486707	-0.003106520983102751	0.002801003532913021	0.00021101531630159193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IE3	0.21985477240227472	0.04654902292969587	-0.03534267295322195	-0.0811188634735407	-0.09088750448628778	0.017540534255430063	-0.057626055914041796	-0.03893706536635407	0.047050225821549496	0.03111727762831172	0.05512368524630852	0.019881328097672027	-0.013229885152804374	-0.012835169838429828	-0.005655365326811256	0.02083721950492077	0.0072516456555829995	0.008131660439808766	-0.006277194880647733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IE2	-0.18099060725336358	0.23266094639976248	0.008749744637230907	-0.01230899497602922	-0.006788116911740604	0.06294837779147111	0.017036169408503027	0.02107449385504756	-0.02579367813168222	0.030865122861881162	0.029974001598486965	-0.0075039506722317795	0.010408892882758744	0.018095295527697806	0.03290994496866537	0.011664398843223199	-0.015428155009338803	-0.00841283749000576	-0.0074042439918046215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IE5	0.006786419128680945	0.19749697889021892	-0.0644263447472754	-0.0734315207990891	0.04011650595538886	0.01606865313010588	-0.0028098541091865835	-0.0034228527973721025	0.013953736570058755	-0.007078493013583011	0.012203024430603655	-0.052639865042191876	0.03798239504324085	0.006658112102685749	-0.04624284733792544	0.0016684528663503794	0.013301709715629875	0.0033801271848135995	-0.006947475390949554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IE7	0.1259157469774886	0.1865371933200084	-0.056779184373284164	-0.03329599517056633	0.024824897207527685	-0.050474964531129735	0.06829177450974207	-0.004233635128479132	-0.003739910520953622	-0.01978107681601626	-0.03448290564769801	0.008541304658739403	-0.023486601796951938	0.01845417428460336	0.026526856280415057	0.007156237570804851	-0.0015829544675295202	0.006915794936419246	0.005783884837634565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
